id,vote_average,vote_count,popularity,release_date,original_language
356483,4.3,12,0.687656,2015-10-16,en
10476,6.9,99,6.39503,2005-07-22,en
239,8.0,808,39.30982,1959-03-18,en
10281,5.3,192,9.070842,1988-05-13,en
630,7.4,1642,67.417542,1939-08-15,en
3034,7.7,854,36.444894,1974-12-15,en
13025,5.4,190,15.351412,2007-09-08,en
21461,7.6,44,2.436019,2006-01-01,en
55306,6.5,19,0.93392,1997-06-13,en
17264,7.0,59,11.35972,1979-10-17,en
346081,9.5,2,0.296981,2015-06-26,en
16016,4.9,10,1.776624,2008-09-26,en
15875,6.0,30,1.897263,1963-06-12,en
5900,7.0,3,0.144031,1996-03-21,nl
43306,6.0,8,0.531444,1944-03-01,en
11072,7.2,609,22.793929,1974-02-07,en
9730,5.9,237,14.013414,1984-04-13,en
209274,7.1,260,13.265432,2013-10-25,pl
26371,7.1,61,11.552247,1987-09-18,en
14137,5.3,22,1.73892,2006-09-15,en
291,7.6,23,0.895946,2004-07-09,en
14139,7.0,308,19.02965,2007-09-20,es
33106,7.4,13,0.406645,2009-01-20,zh
8875,5.2,38,3.687574,2007-12-07,en
872,7.8,727,36.556954,1952-04-10,en
72914,7.1,47,0.545825,2010-04-16,en
139038,5.4,516,18.661541,2013-01-11,en
126509,4.6,19,0.973582,2012-07-13,en
9591,6.8,225,14.885388,1996-10-04,en
10676,5.0,229,12.030456,1982-10-22,en
1687,6.3,264,18.30961,1971-05-20,en
24748,7.5,66,6.82919,1963-05-29,en
181330,7.1,95,9.799357,2013-07-03,en
468,7.1,212,10.363642,1991-10-17,en
401,7.1,618,30.583959,2004-07-28,en
76,7.7,959,23.672571,1995-01-27,en
50538,6.9,8,0.205034,2003-10-03,fr
25636,6.7,22,5.581743,1999-09-05,en
19316,6.8,32,2.487255,2004-09-12,en
21074,5.2,15,0.262135,2007-11-16,en
84329,6.8,450,23.419061,2012-08-16,en
20,7.2,77,7.958831,2003-03-07,en
157386,6.8,1048,25.722747,2013-08-02,en
13007,7.2,197,9.774126,2008-10-01,en
13518,7.0,3,0.197469,2008-11-14,en
116584,7.0,1,0.142255,2006-04-24,en
46849,7.1,7,0.301884,2007-08-24,en
40428,5.5,6,0.424957,2010-01-01,en
17334,6.1,50,3.393648,2008-10-29,en
1698,6.1,61,5.025938,2000-02-03,de
20764,6.0,40,4.624691,2008-12-10,en
45132,6.6,441,12.204569,2010-09-09,en
76706,5.0,15,0.630226,2010-12-01,en
254472,4.9,63,4.270489,2015-07-03,de
332285,4.8,40,3.674294,2016-09-02,en
49471,7.0,11,4.623059,1996-10-16,en
13569,4.8,21,1.946715,2006-12-01,en
7512,6.3,664,27.940093,2006-09-01,en
356216,4.5,19,1.759506,2015-08-29,en
11798,7.4,363,8.395624,2006-09-12,en
146631,3.1,47,8.248149,2012-12-14,en
43546,7.0,4,0.628051,1944-07-01,en
61038,4.6,5,0.500753,2011-05-13,en
78373,10.0,1,0.376662,1998-05-01,en
17820,6.9,18,1.606314,1951-07-13,en
74457,4.7,6,0.197264,2011-08-26,en
283384,5.6,88,5.759493,2014-08-05,en
19933,6.7,93,6.86302,1987-07-09,en
756,7.2,808,32.875469,1940-11-13,en
433715,0.0,0,0.015295,2014-06-15,en
9728,5.7,254,14.206525,1982-08-13,en
9731,5.1,196,12.639469,1985-03-22,en
9916,6.2,11,2.371477,2007-02-09,en
309425,6.6,48,2.470443,2015-03-20,en
14156,5.7,5,1.532518,2008-06-13,en
43610,5.8,4,0.1813,1945-06-01,en
360339,5.6,19,2.713171,2015-10-22,en
31163,3.5,5,0.258413,2005-04-22,en
297621,5.4,12,2.025701,2014-11-14,en
16205,5.7,59,2.659804,2007-10-09,en
887,7.6,143,8.38717,1946-12-25,en
9517,6.7,125,6.677093,2001-06-15,en
6007,7.0,51,2.526356,2001-03-16,en
364083,0.0,0,0.039007,2015-10-16,en
8329,7.1,934,31.691617,2007-04-10,es
69640,4.5,4,0.47909,2010-10-03,en
371085,0.0,0,0.027801,2015-01-01,en
347548,5.1,36,2.122451,2015-07-09,en
322443,4.1,15,0.803761,2015-02-27,de
657,6.9,760,41.298723,1963-10-11,en
28165,5.3,39,1.791331,1989-02-24,en
11561,7.0,200,10.664202,1973-12-17,en
270303,6.6,1832,100.876794,2015-02-04,en
11624,6.6,215,13.223111,1972-08-06,en
595,8.0,657,22.139842,1962-12-25,en
8810,7.3,957,37.117362,1981-12-24,en
12207,7.2,242,15.046612,1994-02-03,cn
226,7.2,353,15.557144,1999-09-02,en
92182,5.2,125,11.66632,2011-01-21,en
582,7.9,958,34.938177,2006-03-15,de
72213,6.8,77,5.961119,2011-09-30,en
990,7.6,240,17.639478,1961-09-25,en
55604,6.5,8,1.867004,1940-08-30,en
9662,7.3,231,13.944645,2003-06-11,fr
20862,6.6,24,2.304552,1998-01-16,en
2771,7.1,120,7.792851,2003-08-15,en
80,7.6,718,14.799323,2004-02-10,en
55,7.6,521,23.281616,2000-06-16,es
11023,6.7,339,20.331593,2003-08-20,en
33667,6.8,47,5.381536,1947-11-11,en
39013,6.8,565,20.834883,2010-06-11,en
11194,7.6,138,14.045887,2003-09-05,en
43839,4.8,6,0.483974,1938-05-24,en
1382,7.0,107,9.719094,2005-06-17,en
44639,7.7,286,16.930914,2010-10-08,en
301351,6.3,658,28.819424,2015-08-26,en
4816,7.2,298,18.223139,1999-09-13,en
7873,6.3,197,12.999023,2005-09-11,en
331190,5.6,92,6.728882,2015-09-17,en
15186,4.8,26,1.95686,2002-08-02,en
17994,5.9,58,7.151154,1986-12-31,en
1378,6.3,140,14.846001,2006-05-20,en
8885,7.8,291,14.08251,2008-06-25,he
48382,5.0,2,0.031947,2003-09-12,en
12901,7.2,23,2.283796,2007-07-27,en
250124,6.8,279,18.224326,2015-08-07,en
14284,7.6,31,3.43159,2007-01-19,en
57120,6.5,77,4.749885,2010-09-05,en
12228,6.8,31,3.980072,2005-02-11,en
22617,7.1,19,1.096355,2000-09-01,en
55561,5.6,13,1.196943,1997-01-01,en
42889,4.6,19,3.125382,2010-09-10,en
10656,6.3,86,5.261065,1985-04-10,fr
24363,6.1,23,6.337735,2005-04-15,en
13121,5.2,210,7.359286,2007-01-19,en
24746,5.8,36,1.892183,1998-09-18,en
325140,0.0,0,0.001186,2000-05-26,en
12109,7.1,52,3.911445,2004-09-12,en
27023,5.9,18,2.559806,2009-06-10,en
22913,6.3,10,0.744406,1997-08-31,en
273899,5.2,32,5.16023,2015-09-18,en
20653,6.7,3,0.253595,2008-10-24,en
67373,5.0,1,0.046868,2005-01-01,en
171759,5.6,13,2.952932,2013-03-01,en
206296,5.5,143,5.563068,2014-11-03,en
35219,6.4,9,1.161034,2009-01-16,en
28260,5.9,88,7.502934,1993-10-01,en
7515,6.1,96,5.350423,2005-02-10,en
13075,6.3,41,4.261509,2006-09-08,en
335866,6.0,333,6.752141,2015-10-02,en
13510,6.7,406,20.362373,2008-09-12,en
215881,5.4,40,5.099368,2013-09-13,en
18238,5.3,124,6.632891,2009-03-16,en
22600,6.8,16,1.717376,2008-02-11,en
12612,6.9,18,4.922397,2004-05-01,en
50698,6.1,381,13.222268,2011-09-09,en
115210,5.5,92,7.447714,2012-05-19,en
34335,5.2,84,9.68793,2010-01-01,en
459488,0.0,0,0.050625,2015-12-12,en
11302,6.7,165,5.941852,1971-04-28,en
119458,3.5,2,0.174311,2012-08-10,en
20406,5.8,2,0.361554,2007-07-07,en
3766,7.2,102,8.055084,1947-12-24,en
18616,4.4,27,4.346271,2008-05-01,en
18808,5.6,37,3.419685,2002-01-01,en
95755,5.7,50,5.100741,2012-03-10,en
198062,6.7,45,2.253589,2013-07-09,en
188652,6.6,8,0.209475,2013-04-26,en
174311,5.3,36,3.613577,2013-09-10,en
12602,6.3,12,1.296784,1967-10-05,de
153795,5.2,46,4.50829,2013-01-16,en
17768,6.1,24,8.902102,1966-10-16,en
13516,5.9,10,1.619635,2007-09-27,en
98549,3.9,8,1.002585,2011-03-03,en
312793,4.2,35,1.332804,2015-03-20,en
309919,4.4,24,2.00163,2015-08-21,en
299553,4.4,19,1.187764,2015-10-02,en
21309,6.7,59,6.463806,1986-08-27,en
32235,6.7,24,1.980265,2003-01-01,en
329540,5.8,49,3.696123,2015-04-10,en
26388,6.6,827,32.841229,2010-09-24,en
49020,7.4,443,8.518866,2011-03-18,en
159037,7.8,55,4.892203,2013-06-07,ar
12838,5.8,12,4.665026,2006-07-21,fr
157293,5.6,10,1.294967,2013-02-07,hi
14048,7.5,275,14.331992,2008-07-25,en
356987,5.8,27,3.068463,2015-08-30,en
295886,6.9,21,1.367751,2015-04-24,en
38358,5.6,328,14.838986,2010-08-27,en
33511,7.2,244,1.950959,2009-12-25,en
702,7.6,281,14.884756,1951-09-18,en
935,8.0,1442,41.996783,1964-01-29,en
542,6.2,36,2.179428,2002-10-01,es
84175,6.8,403,12.471239,2012-06-29,en
1705,5.5,215,13.315383,1973-06-15,en
62677,5.6,9,3.363321,2001-03-01,en
50875,5.3,14,1.699101,2011-08-26,en
260778,6.7,5,0.320387,2015-08-14,ta
58492,6.4,88,0.692497,2011-04-22,en
44562,5.5,12,0.023436,1993-06-04,en
37232,6.8,9,0.749699,2003-09-09,en
4929,6.7,192,11.756943,1968-07-31,en
36334,6.9,17,0.225627,1952-03-14,en
9783,5.3,33,6.833164,2007-06-15,en
386826,0.0,0,0.060127,2016-03-04,en
205126,4.2,22,1.959405,2013-06-27,en
98557,5.0,4,0.21544,2012-02-03,en
104,7.2,664,27.36562,1998-08-20,de
10894,6.3,152,8.650779,2002-01-13,en
246449,4.9,19,2.492747,2013-12-29,en
32579,7.0,28,2.756435,2008-03-20,es
1688,6.1,236,18.828683,1972-06-29,en
1999,6.4,89,6.979638,2001-11-23,en
43947,6.3,519,26.281839,2010-06-17,en
24066,5.5,39,2.079125,1999-12-03,en
9709,6.0,59,3.939753,2004-08-20,en
191714,7.3,221,14.017809,2013-09-19,hi
25312,5.9,7,3.677831,2005-08-05,en
34106,7.2,79,3.426314,1938-08-23,en
11426,7.2,133,6.915201,1953-08-04,en
13909,7.1,61,8.535178,1949-10-22,en
206284,6.0,24,2.160586,2013-10-04,en
27455,6.3,3,0.796009,1999-04-09,en
66468,4.3,4,0.13456,2010-10-15,en
7973,6.8,52,4.554574,2007-07-01,ar
283686,4.6,55,3.215465,2014-08-27,en
15976,7.6,20,1.49436,2006-06-06,he
592,7.5,372,20.810292,1974-04-07,en
74084,0.0,0,0.122704,2006-12-07,hi
1651,6.7,32,3.654018,1969-06-18,fr
25428,6.5,2,3.313339,2003-10-05,en
298584,4.4,111,5.379319,2016-02-12,en
10758,6.7,129,9.67299,2007-05-25,en
11690,6.6,363,17.49699,1988-02-26,en
3083,7.9,241,12.2624,1939-10-19,en
9344,6.8,279,13.291991,1995-07-28,en
10707,6.9,226,13.788054,2005-10-05,en
15647,5.9,48,3.990215,2001-04-21,en
308529,4.5,99,6.526588,2016-07-14,en
4174,7.3,160,11.145915,1945-12-28,en
20156,6.5,64,5.446832,1994-09-24,en
9464,7.1,166,10.009994,1998-01-20,en
49018,6.8,1737,58.594852,2010-09-13,en
13820,6.7,144,11.35344,1984-02-20,en
18079,7.4,153,8.589355,2000-08-31,es
127918,6.5,39,2.828303,2012-07-09,en
17113,6.5,43,3.618646,2005-03-25,en
129139,5.5,342,15.017068,2013-07-24,en
507,6.1,111,5.817519,1993-10-01,en
4012,6.8,151,9.856826,2001-01-19,en
14054,6.5,48,4.262374,2008-03-07,en
323271,3.0,1,0.06124,2015-08-28,en
10972,6.2,251,11.064228,2001-08-10,en
13066,5.7,12,1.742383,2006-01-01,en
66025,4.5,3,0.414754,2011-02-11,en
11908,5.7,159,12.677016,2006-04-27,en
3082,8.1,856,28.27648,1936-02-05,en
39541,6.4,9,0.87066,2002-03-22,en
1961,5.9,107,7.5591,2007-10-01,en
51820,3.5,1,2.02817,2005-01-13,en
291362,6.6,8,0.859014,2015-03-06,en
30082,6.0,2,0.071377,2005-12-07,en
72913,6.0,2,0.193172,2010-07-14,en
23963,6.6,183,4.680206,2009-03-06,en
29406,6.8,16,1.20173,2008-04-24,en
361505,10.0,2,0.094105,2015-07-07,en
104755,5.1,242,14.504326,2012-09-10,en
253306,6.5,358,10.322858,2014-09-04,en
29595,6.9,24,1.404175,2005-11-04,en
46729,6.8,6,0.077876,2005-10-01,en
294600,6.0,1,0.35819,2013-01-01,en
137347,6.4,13,9.159265,2013-11-29,en
290370,2.6,9,1.893697,2014-09-27,en
426469,7.4,7,0.71087,2017-02-03,en
356841,4.2,13,1.105357,2015-07-03,en
301325,3.3,52,2.815228,2015-11-20,de
347755,7.5,6,0.446858,2016-01-28,en
408,6.9,1914,80.171283,1937-12-20,en
44413,6.8,10,0.684881,2004-05-06,es
39209,5.4,12,3.598457,1968-11-06,en
48463,5.9,18,1.452152,2004-12-17,en
394047,5.3,6,1.193219,2016-07-08,en
312791,5.2,97,8.039223,2014-10-16,en
266034,6.2,32,2.486992,2014-05-16,fr
280381,0.0,0,0.43049,2014-01-11,en
2661,6.1,203,9.815394,1966-07-30,en
100,7.5,1648,16.032594,1998-03-05,en
218500,0.0,0,0.592821,1983-08-19,en
309,7.7,207,10.240917,1998-05-20,da
27845,6.7,51,3.443916,1996-10-11,en
25784,5.0,1,0.072066,2006-02-22,vi
52790,6.5,6,0.430758,2000-05-05,en
100275,6.1,30,0.143784,2012-04-22,en
295914,0.0,0,0.077873,2014-08-22,ky
42033,2.8,10,0.319792,1985-03-15,en
19187,5.9,18,1.600797,2003-01-01,en
46415,2.3,4,0.285131,2005-12-09,en
38570,3.2,34,5.628399,2010-06-08,en
27588,5.0,66,5.065752,2009-10-22,en
223,7.7,336,18.426825,1940-04-12,en
9725,6.0,315,16.517777,1981-05-01,en
28580,7.4,112,6.903314,1945-11-25,en
23730,5.3,62,4.45544,1984-08-31,en
84197,5.9,10,0.106949,2013-04-19,en
46256,5.8,2,0.165909,2011-06-03,en
19997,6.7,79,9.903992,1953-01-21,en
43266,6.8,72,7.70019,1941-10-28,en
278316,4.1,13,4.480579,2014-06-22,en
1412,6.7,185,10.869492,1989-08-18,en
176,7.2,2184,63.655973,2004-10-01,en
39939,6.6,362,16.312803,2001-01-18,en
357834,0.0,0,0.025364,2015-08-07,en
215924,5.7,17,1.473405,2013-08-10,es
480,6.8,57,8.109958,2001-08-30,hi
14295,6.8,88,7.142448,2000-11-17,en
11219,6.9,149,6.920873,1955-10-03,en
20770,6.5,101,4.826908,1999-09-12,en
176124,6.3,24,3.085411,2013-04-19,en
500,8.0,3697,66.925866,1992-09-02,en
60400,6.4,8,1.280733,1940-01-19,en
429,8.1,2311,88.377076,1966-12-23,it
310569,7.8,165,9.683622,2015-02-08,pt
98369,5.8,25,1.6116,2012-04-13,en
114065,0.0,0,0.002386,2003-03-20,en
89750,6.8,6,0.097913,2011-09-11,en
49951,0.0,0,0.047781,2007-03-01,en
86331,4.1,140,20.422246,2011-09-14,fr
355629,0.0,0,0.021678,2013-10-27,en
16433,6.0,11,1.998557,2003-06-18,en
15544,3.9,44,8.148187,2008-12-05,en
43884,6.8,18,2.968235,1936-10-20,en
107315,4.4,12,1.36514,2011-10-22,en
137955,4.8,12,0.057564,2012-01-01,en
13064,6.1,20,8.001156,1993-09-17,en
59917,6.7,13,1.079125,1970-05-27,en
157422,4.2,26,1.906151,2015-10-16,en
310933,2.0,1,0.100533,2013-06-01,en
7553,6.2,237,10.230583,2005-10-07,en
12877,7.2,151,12.818441,2004-09-29,en
39895,6.8,15,1.220072,1987-09-25,en
102840,5.0,1,0.014406,2002-02-22,en
55616,6.9,8,0.552361,2002-02-28,en
29697,6.0,9,0.147886,2006-10-27,en
50037,5.7,77,7.717237,2010-12-03,en
94329,7.3,1055,40.285095,2011-09-08,id
53502,3.1,6,0.249457,2010-05-13,en
202604,4.4,11,0.447166,2013-05-29,en
289,7.9,1422,43.729123,1942-11-26,en
27374,6.1,90,4.653047,2008-06-17,en
26815,7.0,27,3.000435,2009-12-11,hi
811,6.3,177,11.095414,1972-03-09,en
1366,7.5,1791,72.19808,1976-11-21,en
244776,4.1,7,0.926084,2014-01-20,en
5769,6.1,39,2.833166,1963-10-06,en
277685,5.5,1047,41.972329,2015-04-17,en
103,8.0,2535,58.845025,1976-02-07,en
11298,6.4,161,6.532855,1981-04-03,en
646,6.9,940,48.901542,1962-10-04,en
93856,4.9,483,20.649145,2012-05-24,en
9003,6.9,449,22.583834,1987-09-11,en
347126,5.7,72,6.96858,2016-04-01,en
10092,5.6,126,6.926926,2005-09-16,en
10643,5.9,43,3.322721,1999-12-11,ja
46705,6.9,890,26.881611,2010-12-27,en
546,6.9,144,9.773398,2005-12-23,en
76487,4.6,262,13.152822,2012-01-06,en
5722,6.6,53,4.289003,1970-07-17,en
39833,5.5,21,1.444258,1956-11-15,en
1781,6.7,251,14.139004,2006-01-24,en
18712,6.2,33,3.851,1949-12-14,en
7944,7.2,44,2.162522,2008-02-07,en
171424,5.0,349,17.845161,2014-09-04,en
361475,7.5,12,0.42583,2016-05-20,en
113947,6.6,179,9.115486,2012-05-02,en
18570,7.4,217,15.017162,2008-09-07,en
83860,6.8,35,1.86221,2011-10-30,en
41469,6.0,20,1.334481,1998-08-21,en
244772,6.7,292,15.699363,2014-01-18,en
50837,6.7,277,17.806082,2011-10-21,en
248774,6.7,187,10.12895,2014-06-06,en
10183,6.7,99,4.805651,2008-08-01,en
159014,7.4,85,5.247956,2013-06-14,en
32456,5.4,24,4.86805,1997-09-07,en
49963,6.6,7,0.367312,1996-07-17,en
13508,7.2,59,5.323184,2006-08-04,en
22597,6.3,25,3.424158,2000-02-01,en
9707,6.7,191,9.954848,2002-06-09,en
37532,6.7,7,0.29245,1998-10-07,en
26791,7.3,4,0.280083,2001-03-30,en
56666,6.1,7,0.043023,2000-09-08,hi
8675,6.2,115,5.06516,1997-09-06,en
13132,5.9,30,3.65924,2003-08-01,en
47686,7.7,10,0.948316,1997-01-01,en
46989,6.7,13,0.672695,2002-01-11,en
192132,6.4,348,16.570708,2014-05-09,en
24424,6.8,27,0.51799,2009-09-17,he
13198,6.7,160,8.542921,2006-01-24,en
244267,7.5,1063,37.555398,2014-07-18,en
21413,5.6,17,5.20209,2003-08-22,en
123678,7.5,210,8.887411,2012-08-31,id
13362,6.6,53,0.748565,2007-04-30,en
39183,4.7,3,0.436148,2006-01-01,en
62402,2.8,3,0.030253,2004-09-24,en
206412,4.0,1,0.690089,2000-05-14,en
201132,7.2,29,1.883947,2013-09-05,en
251471,6.4,55,1.631274,2015-07-31,en
112456,4.7,5,0.341461,2012-06-01,en
20296,3.4,6,0.887821,2005-09-16,en
25983,6.0,197,8.628485,2009-04-25,en
66195,6.2,135,6.507094,2010-07-01,en
16155,6.3,16,1.190729,1998-08-17,en
46727,5.2,7,0.340019,1999-02-11,en
55180,6.0,3,0.678475,1998-09-23,en
29015,5.5,11,9.055447,2000-09-22,en
91122,4.4,5,0.108468,2009-09-19,en
18206,6.2,20,2.175696,2006-04-28,en
320146,5.4,25,1.50211,2016-03-11,en
13856,6.6,32,1.260314,2006-01-30,en
219716,0.0,1,0.547654,1999-03-19,en
43630,4.8,2,0.0206,2005-01-01,en
56491,3.3,9,0.429587,2006-04-21,en
99826,8.0,1,0.098351,2002-01-16,en
186935,6.2,32,3.629777,2013-08-09,es
357441,8.0,1,0.060003,2015-07-31,en
19344,6.4,55,7.145832,2006-03-08,en
242083,4.9,23,3.638411,2014-01-21,en
18869,5.4,8,1.255771,2006-01-01,en
26673,3.5,4,0.783842,2009-01-01,en
41830,6.1,6,0.118324,1965-04-22,en
37694,5.5,3,0.023681,2004-07-02,en
63287,6.1,47,2.948576,2008-06-20,en
335874,4.5,2,0.243853,2015-04-03,en
34592,4.7,31,1.563711,2009-01-01,en
92635,4.8,11,0.653495,2012-03-16,en
258755,7.6,26,1.233688,2014-10-03,es
96534,5.7,3,0.153625,2011-06-11,de
21283,5.0,4,0.328498,2009-05-19,en
272724,3.2,3,0.4594,2014-06-01,en
84178,4.9,78,7.207051,2012-01-21,en
101179,5.7,117,6.679954,2012-08-05,en
52462,5.3,3,1.284741,2006-05-17,en
269057,6.6,8,0.973323,2014-09-08,en
287524,4.0,42,1.859965,2014-10-31,en
206213,3.5,34,3.418372,2013-07-25,en
248402,4.1,7,0.65434,2014-04-16,en
29146,6.6,28,0.178689,1968-09-23,en
207769,5.7,92,7.310879,2013-08-26,en
271185,5.5,155,8.976128,2014-04-19,en
29731,5.0,1,0.280829,2007-01-01,en
292539,7.4,8,0.795698,2014-04-26,de
654,8.0,357,16.015599,1954-06-22,en
91070,5.3,66,5.974156,2011-06-18,en
2009,7.3,156,9.270133,2007-08-24,ro
323270,5.0,2,0.392658,2015-10-27,en
2652,6.8,701,25.918007,2005-01-14,en
9813,6.1,73,4.0971,2005-09-12,en
60421,7.4,23,2.34239,2011-08-26,fa
157354,7.3,390,20.967146,2013-07-25,en
127867,5.8,160,10.639774,2012-09-08,en
3170,6.8,1405,47.651878,1942-08-14,en
14014,6.5,15,0.957022,2007-04-01,en
15708,6.7,56,5.424916,2003-07-10,en
146882,0.0,0,0.007254,2011-04-11,fr
215918,5.0,1,0.175885,2013-12-31,en
84200,5.8,110,14.238376,2012-08-31,en
84184,6.4,163,9.436431,2012-08-03,en
45767,5.2,9,0.339757,2002-10-25,en
14823,6.5,34,3.060685,2006-12-01,en
367551,5.0,62,5.023091,2015-12-11,en
343409,2.0,1,0.504251,2015-06-26,en
60243,7.7,469,12.049373,2011-03-15,fa
57294,7.0,1,0.108135,2009-06-01,en
11446,6.9,103,5.870319,1995-05-24,en
47889,5.6,10,0.59424,1993-10-08,en
25461,7.8,13,3.643662,2002-05-16,en
905,7.6,45,1.824184,1929-01-30,de
279759,0.0,0,0.006943,2008-01-01,en
78705,7.8,3,0.038706,2004-09-21,en
25212,6.1,7,2.171288,2000-03-10,en
26899,7.3,23,5.292536,2003-01-17,en
146269,0.0,0,0.004922,2000-03-12,en
292483,3.7,25,1.186971,2014-09-23,en
14451,6.1,311,11.205726,2009-01-09,no
10105,6.6,98,6.003418,2003-09-11,en
211557,5.9,8,0.322553,2012-10-28,en
838,6.9,324,19.326115,1973-08-01,en
40862,8.0,6,1.517771,2006-01-01,en
13158,6.5,35,1.453146,2007-04-13,en
84332,6.8,556,25.186002,2012-06-08,en
74510,7.7,43,5.498834,2011-09-09,en
74725,6.0,210,12.203041,2011-09-02,en
58428,5.4,219,14.386807,2011-12-01,en
8416,7.6,127,8.429295,1970-10-21,it
36584,5.6,5,0.471264,2002-05-09,en
13429,4.5,52,3.283886,2008-07-18,en
9022,5.7,209,12.284939,2008-02-15,en
22530,3.8,4,1.039149,2008-01-01,en
288,7.6,334,18.644023,1952-03-27,en
14275,7.7,87,9.188431,1994-09-12,en
2287,5.9,13,1.623769,2005-01-15,en
18734,6.7,31,7.731064,2001-01-20,en
206197,6.5,31,2.868942,2015-04-10,en
26837,5.5,7,0.631571,2009-07-29,en
7859,6.5,240,12.378031,2006-08-11,en
302579,0.0,0,0.578798,1999-10-08,en
51955,0.0,0,0.003142,1997-09-11,en
376004,5.2,16,1.471139,2016-01-05,en
158752,4.8,87,1.352222,2013-10-11,en
40658,6.2,5,0.429083,2009-09-30,en
296943,0.0,0,0.045648,2014-10-31,en
118612,5.6,63,4.596157,2012-08-27,en
138976,4.8,5,0.283059,2013-05-16,en
323967,5.3,26,2.659006,2015-03-13,en
3080,7.4,59,3.898498,1935-09-06,en
2667,6.3,1055,41.690578,1999-07-14,en
9459,7.1,66,3.409764,1970-03-26,en
11598,6.4,66,10.861167,1977-08-10,en
26916,5.5,2,0.099902,2000-10-31,en
181940,0.0,0,0.006069,2007-07-20,en
125263,6.0,2,0.069277,1998-04-18,en
263503,3.0,1,0.350557,2014-05-02,en
324322,5.0,1,0.071349,2015-10-13,fr
331493,0.0,0,0.012942,2014-01-01,en
375950,6.0,63,2.651304,2016-03-23,fr
278348,4.8,4,1.501688,2014-08-08,en
704,7.3,168,10.730056,1964-07-06,en
70875,0.0,0,0.010909,2011-07-29,en
75986,4.6,4,0.001586,1983-04-01,en
385636,6.0,1,0.061248,2015-09-17,sl
14438,7.0,100,6.093989,2008-09-26,en
211086,4.2,3,0.48088,2013-11-21,hi
23069,6.1,35,2.651418,1974-10-17,en
83,5.4,315,15.611857,2004-08-06,en
89857,5.8,22,1.292948,2012-03-06,en
30315,5.7,30,2.537032,1977-08-24,en
14358,7.2,8,0.772668,2005-05-13,en
2056,7.4,210,11.578545,2003-01-26,en
41144,6.2,21,0.05021,2009-11-05,en
35199,7.3,10,0.906096,2006-06-26,en
14271,7.8,17,2.778633,1999-10-22,en
16653,7.5,4,0.920591,2002-01-30,en
14757,6.3,32,1.447734,2003-05-20,ps
84401,7.0,2,0.109579,2012-02-24,en
23655,5.6,6,1.09454,2000-06-08,en
36825,4.8,4,0.082978,2003-01-31,en
33430,7.0,11,0.619136,1999-07-30,en
12281,6.9,106,8.519202,2004-01-15,en
125052,4.8,4,0.36447,1997-01-21,en
96238,4.0,3,0.039077,2002-07-12,en
30246,5.3,4,0.665512,2003-08-29,en
7301,6.4,26,3.433625,2005-11-16,en
172533,6.0,356,17.378455,2013-08-23,en
180383,7.1,17,0.425195,2012-10-04,en
346,8.2,878,39.756748,1954-04-26,ja
84318,6.9,7,0.388401,2012-09-28,en
45145,4.7,13,1.354816,1991-08-18,en
13983,4.9,8,0.459625,2007-01-21,en
45649,5.7,251,9.108949,2010-07-09,en
19844,4.2,11,1.65426,2007-01-01,en
21801,6.2,9,1.390909,2002-01-01,en
43933,6.2,587,26.406001,2010-06-18,en
73511,4.0,1,0.218736,2005-10-21,en
43653,5.0,1,0.383442,2007-01-01,en
139715,4.5,34,2.391847,2012-04-27,en
45380,6.9,22,1.68502,2006-01-01,zh
30867,7.0,8,0.607782,2006-10-31,en
81220,5.0,2,0.046903,2001-11-02,en
253626,5.9,208,10.924273,2015-04-09,en
294550,0.0,0,0.021419,2014-05-02,en
90369,7.3,371,14.142073,2012-05-25,en
117942,3.5,14,1.600171,2012-03-28,en
380097,0.0,0,0.0,,en
322194,3.4,4,0.397323,2015-03-10,en
98568,6.5,49,3.637857,2011-10-22,en
119657,0.0,0,0.080105,2012-03-01,en
380733,5.2,3,0.251828,2016-02-02,en
285743,6.0,2,0.674398,2016-03-29,en
362765,0.0,0,0.072359,2014-10-19,en
379532,5.5,1,0.087574,2016-01-05,en
253261,5.0,1,0.069244,2014-03-08,en
297100,2.0,1,0.073079,2014-09-11,en
15239,6.3,113,6.672008,1984-05-01,en
94072,4.3,4,0.161517,1991-06-13,en
4107,7.2,53,7.330691,2002-01-16,en
325579,2.4,4,0.165257,2015-01-01,en
15624,6.2,38,4.442355,2006-06-07,en
17287,5.9,41,3.905877,2006-12-26,en
198370,0.0,0,0.136721,2014-04-15,en
3062,6.1,37,1.933366,1933-02-02,en
328307,8.0,1,0.052942,2014-11-20,en
15389,7.0,38,1.014966,1990-08-03,en
464,6.9,42,4.321249,2004-09-03,sv
308467,4.2,5,0.160234,2013-03-01,en
8193,6.7,554,23.603514,2004-06-11,en
188166,6.9,462,25.349758,2014-04-25,en
23827,5.9,1316,47.456823,2007-09-14,en
1282,7.2,52,3.291609,2001-01-18,en
762,7.8,1708,64.782984,1975-03-13,en
64499,7.0,7,0.034135,2006-06-05,it
281189,1.0,1,0.033883,2003-11-05,en
1435,7.5,22,1.063439,2003-10-19,en
47546,3.8,5,0.084344,2010-07-06,en
189711,5.0,2,0.133619,2014-03-08,en
19204,6.6,117,8.022122,1981-04-22,it
9029,5.8,923,38.100488,2008-05-07,da
18045,5.5,22,1.428483,2005-03-11,en
11240,6.6,51,3.703005,1985-09-07,en
